reactant_1,reactant_2,product,mechanism,pair,arithmetic_score_1,arithmetic_score_2,arithmetic_score_3,arithmetic_score_4,arithmetic_score_5,arithmetic_score_1_reaxys_idx,arithmetic_score_2_reaxys_idx,arithmetic_score_3_reaxys_idx,arithmetic_score_4_reaxys_idx,arithmetic_score_5_reaxys_idx,geometric_score_1,geometric_score_2,geometric_score_3,geometric_score_4,geometric_score_5,geometric_score_1_reaxys_idx,geometric_score_2_reaxys_idx,geometric_score_3_reaxys_idx,geometric_score_4_reaxys_idx,geometric_score_5_reaxys_idx,harmonic_score_1,harmonic_score_2,harmonic_score_3,harmonic_score_4,harmonic_score_5,harmonic_score_1_reaxys_idx,harmonic_score_2_reaxys_idx,harmonic_score_3_reaxys_idx,harmonic_score_4_reaxys_idx,harmonic_score_5_reaxys_idx
Oc1cccc(C=Nc2ccc(Br)cc2)c1O,O=C(O)C(C(=O)O)C1C2CC3CC(C2)CC1C3,*Oc1c(C=Nc2ccc(Br)cc2)cccc1OC(=O)C(C(*)=O)C1C2CC3CC(C2)CC1C3,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.18762183235867447,0.18473351400180668,0.17780748663101603,0.17780748663101603,0.17198838896952107,24.0,414.0,149.0,33.0,146.0,0.1529438225803745,0.14724203476646205,0.15512630699850574,0.15512630699850574,0.1616317375321096,146.0,149.0,33.0,716.0,717.0,0.12467532480887433,0.11735941333940496,0.13533834598854655,0.13533834598854655,0.15189873428889603,146.0,717.0,716.0,500.0,310.0
O=C(O)c1cccc(C(=O)O)c1N(c1ccccc1)c1ccccc1,CCOC(=O)c1cc(Br)cc(N)c1N,*Nc1cc(Br)cc(C(=O)OCC)c1NC(=O)c1cccc(C(*)=O)c1N(c1ccccc1)c1ccccc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.26993355481727577,0.26993355481727577,0.23455882352941176,0.225,0.22263513513513514,95.0,94.0,76.0,138.0,73.0,0.26413527189768715,0.26413527189768715,0.22687130324325752,0.22360679774997896,0.21747941810042,95.0,94.0,76.0,138.0,73.0,0.2584615385657884,0.2584615385657884,0.21943573678356346,0.2222222223234568,0.21244309570397094,94.0,95.0,138.0,76.0,73.0
CCOC(=O)c1c(O)c(Br)c2ccccc2c1O,O=C(O)c1cc(=O)cc(C(=O)O)o1,*Oc1c(C(=O)OCC)c(OC(=O)c2cc(=O)cc(C(*)=O)o2)c(Br)c2ccccc12,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2527821939586645,0.2426470588235294,0.23402777777777778,0.22425249169435216,0.20884632922936616,76.0,73.0,303.0,310.0,146.0,0.2521765349303447,0.24253562503633297,0.22047927592204922,0.21566554640687682,0.20370485520638854,76.0,73.0,303.0,310.0,146.0,0.2515723271445038,0.24242424252433423,0.20771513364240063,0.20740740751491907,0.1986899564367408,76.0,73.0,303.0,310.0,146.0
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(O)cc1O,CC(Cc1ccccc1Br)(C(=O)O)C(=O)O,*Oc1cc(OC(=O)C(C)(Cc2ccccc2Br)C(*)=O)ccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2375,0.2375,0.23235735735735735,0.21501925545571243,0.215,717.0,716.0,493.0,142.0,95.0,0.23717082451262844,0.23717082451262844,0.22924343513512563,0.2149723091700056,0.21213203435596426,716.0,717.0,493.0,142.0,138.0,0.23684210536343492,0.23684210536343492,0.226171244044504,0.21492537323437202,0.20930232568404544,716.0,717.0,493.0,142.0,138.0
COc1cc(O)c(O)cc1Cl,COc1ccc(CC(C)(C(=O)O)C(=O)O)cc1,*Oc1cc(Cl)c(OC)cc1OC(=O)C(C)(Cc1ccc(OC)cc1)C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2633037694013304,0.257906843013226,0.257906843013226,0.20337867485739358,0.19642857142857142,490.0,258.0,254.0,493.0,543.0,0.23068393443263774,0.24920806136507442,0.24920806136507442,0.19650299473962496,0.1889822365046136,258.0,254.0,490.0,493.0,543.0,0.2021052632811373,0.24080267569191618,0.24080267569191618,0.1898597627819438,0.18181818192561985,254.0,258.0,490.0,493.0,479.0
COc1ccc(C(O)C(C)(C)C)c(O)c1,Cc1ccc(S(=O)(=O)NN(CC(=O)O)CC(=O)O)cc1,*Oc1cc(OC)ccc1C(OC(=O)CN(CC(*)=O)NS(=O)(=O)c1ccc(C)cc1)C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22020202020202018,0.20357142857142857,0.20357142857142857,0.20357142857142857,0.20357142857142857,490.0,723.0,722.0,724.0,731.0,0.2092153048202826,0.19639610121239315,0.19639610121239315,0.19639610121239315,0.19639610121239315,490.0,722.0,731.0,723.0,724.0,0.19877675851951573,0.18947368431745154,0.18947368431745154,0.18947368431745154,0.18947368431745154,490.0,731.0,722.0,723.0,724.0
OC(c1cccc2ccccc12)C(O)c1cccc2ccccc12,O=C(O)c1ccccc1Oc1ccccc1C(=O)O,*OC(c1cccc2ccccc12)C(OC(=O)c1ccccc1Oc1ccccc1C(*)=O)c1cccc2ccccc12,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2931034482758621,0.2931034482758621,0.26372549019607844,0.245,0.245,716.0,717.0,439.0,57.0,154.0,0.29259590945650243,0.29259590945650243,0.2619684159977919,0.2449489742783178,0.2449489742783178,716.0,717.0,439.0,156.0,255.0,0.2920892495932466,0.2920892495932466,0.26022304842846566,0.2448979592837151,0.2448979592837151,716.0,717.0,439.0,296.0,251.0
O=C(O)c1cccc(Br)c1C(=O)O,OCC(O)c1ccccc1Cl,*OC(COC(=O)c1c(Br)cccc1C(*)=O)c1ccccc1Cl,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.25,0.25,0.23563218390804597,0.22186147186147187,0.2159090909090909,716.0,717.0,499.0,138.0,95.0,0.25,0.25,0.21442250696755896,0.2182178902359924,0.21320071635561044,716.0,717.0,138.0,499.0,95.0,0.2500000001,0.2500000001,0.19512195133670435,0.214634146444721,0.21052631589196677,716.0,717.0,138.0,95.0,498.0
COc1ccc(C(=O)O)c(OCC(=O)O)c1,OCC(O)(C1=CCC2(CC1)OCCO2)C(F)(F)F,*OC(COC(=O)COc1cc(OC)ccc1C(*)=O)(C1=CCC2(CC1)OCCO2)C(F)(F)F,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.18482802957248473,0.1844517184942717,0.1790528233151184,0.17777777777777778,0.17708333333333331,493.0,338.0,264.0,310.0,258.0,0.17102936788799503,0.15978709238739225,0.17904828342096082,0.17638342073763938,0.1692508000965825,264.0,310.0,493.0,194.0,197.0,0.15826086967959135,0.13842058575051022,0.17904374374191762,0.1750000001015625,0.16176470599100345,264.0,310.0,293.0,294.0,196.0
CC(C)(C)C(O)c1cccc(O)c1,CCOC(=O)CC(=O)NC(CC(=O)O)C(=O)O,*Oc1cccc(C(OC(=O)C(CC(*)=O)NC(=O)CC(=O)OCC)C(C)(C)C)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.3353658536585366,0.3214285714285714,0.3111723052714398,0.29723502304147464,0.2826086956521739,76.0,77.0,73.0,74.0,25.0,0.2921743548953888,0.2672612419124244,0.2776772263153067,0.254000254000381,0.1805787796286538,76.0,73.0,77.0,74.0,72.0,0.25454545466955375,0.22222222235308642,0.24778761073983868,0.217054263692867,0.11538461554378698,76.0,73.0,77.0,74.0,72.0
Nc1cc(N)c(C(F)(F)F)cc1C(F)(F)F,O=C(O)c1sc(C(=O)O)c(-c2ccccc2)c1-c1ccccc1,*Nc1cc(NC(=O)c2sc(C(*)=O)c(-c3ccccc3)c2-c2ccccc2)c(C(F)(F)F)cc1C(F)(F)F,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.21520146520146521,0.20234113712374582,0.20234113712374582,0.19642857142857142,0.18125,390.0,595.0,254.0,303.0,716.0,0.21398024625545645,0.20033416898825335,0.20033416898825335,0.1889822365046136,0.13693063937629152,390.0,595.0,254.0,303.0,354.0,0.21276595754794025,0.19834710753999046,0.19834710753999046,0.18181818192561985,0.10344827600499405,390.0,254.0,595.0,303.0,354.0
O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,Nc1cc(Cl)c(C(=O)CCl)cc1N,*Nc1cc(Cl)c(C(=O)CCl)cc1NC(=O)c1c2ccccc2c(C(*)=O)c2ccccc12,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.24756756756756756,0.24756756756756756,0.2441666666666667,0.22619047619047616,0.22619047619047616,716.0,717.0,493.0,254.0,595.0,0.22056438662814232,0.22056438662814232,0.241522945769824,0.21821789023599236,0.21821789023599236,493.0,717.0,716.0,254.0,595.0,0.19650655033896572,0.19650655033896572,0.23890784993150535,0.21052631589639892,0.21052631589639892,493.0,254.0,595.0,138.0,390.0
Oc1c(Cl)ccc(Br)c1O,O=C(O)c1cc(S)c(C(=O)O)cc1S,*Oc1c(Br)ccc(Cl)c1OC(=O)c1cc(S)c(C(*)=O)cc1S,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.21027479091995221,0.19985775248933144,0.19985775248933144,0.1997354497354497,0.1997354497354497,310.0,95.0,94.0,149.0,33.0,0.20448963190818512,0.19957280122100238,0.19957280122100238,0.19920476822239894,0.19920476822239894,310.0,94.0,95.0,33.0,149.0,0.1988636364690632,0.19928825632804298,0.19928825632804298,0.1986754967892724,0.1986754967892724,95.0,94.0,310.0,33.0,149.0
CC1(C)OC(C(O)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)C(C(O)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)O1,O=C(Cl)C(C(=O)Cl)C1CC1,*OC(c1ccc(C(C)(C)C)cc1)(c1ccc(C(C)(C)C)cc1)C1OC(C)(C)OC1C(OC(=O)C(C(*)=O)C1CC1)(c1ccc(C(C)(C)C)cc1)c1ccc(C(C)(C)C)cc1,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.22584033613445378,0.19873271889400923,0.19873271889400923,0.19873271889400923,0.19873271889400923,487.0,724.0,731.0,722.0,723.0,0.15201724802626507,0.1763689053756646,0.1763689053756646,0.1763689053756646,0.1763689053756646,722.0,731.0,724.0,723.0,44.0,0.10232558155004001,0.15652173925167484,0.15652173925167484,0.15652173925167484,0.15652173925167484,722.0,723.0,731.0,724.0,44.0
O=C(O)C(Br)C(=O)O,CC(C)(C)[Si](C)(C)OCCCC(Cl)C(O)CC(O)CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,*OC(CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)CC(OC(=O)C(Br)C(*)=O)C(Cl)CCCO[Si](C)(C)C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24264705882352944,0.23921568627450981,0.23921568627450981,0.2247744052502051,0.2247744052502051,146.0,715.0,714.0,717.0,716.0,0.21613144789263336,0.17712297710801905,0.17712297710801905,0.22185732505943243,0.22185732505943243,717.0,716.0,325.0,146.0,550.0,0.1925133691046184,0.13114754112878257,0.13114754112878257,0.21897810229235976,0.21897810229235976,716.0,717.0,325.0,146.0,368.0
O=C(O)CC1(C(=O)O)CCN(Cc2ccccc2)CC1,Nc1cc(Br)cc(N)c1C(F)(F)F,*Nc1cc(Br)cc(NC(=O)CC2(C(*)=O)CCN(Cc3ccccc3)CC2)c1C(F)(F)F,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.1841025641025641,0.17573497147871875,0.17173423423423423,0.17162162162162165,0.158004158004158,31.0,138.0,390.0,498.0,595.0,0.17541160386140583,0.17525759891173165,0.16778901380350608,0.1559625734730109,0.15794943794779692,31.0,138.0,390.0,595.0,254.0,0.1671309193292743,0.17478152319667242,0.16393442633405,0.14173228358198278,0.1578947369421745,138.0,31.0,390.0,595.0,254.0
CC(C)(C)c1cc(N)c(Cl)c(N)c1,O=C(O)Cc1cscc1C(=O)O,*Nc1cc(C(C)(C)C)cc(NC(=O)Cc2cscc2C(*)=O)c1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.203125,0.1971153846153846,0.18526785714285715,0.18526785714285715,0.18526785714285715,33.0,487.0,724.0,722.0,731.0,0.19764235376052372,0.1834498464263357,0.18298126367784998,0.18298126367784998,0.18298126367784998,33.0,487.0,723.0,731.0,724.0,0.19230769241301773,0.17073170743045807,0.18072289166871824,0.18072289166871824,0.18072289166871824,33.0,731.0,724.0,723.0,722.0
Nc1nc(SCc2ccccc2)nc(N)c1N=O,CC1=C(C)CC(C(=O)O)C(C(=O)O)C1,*Nc1nc(SCc2ccccc2)nc(NC(=O)C2CC(C)=C(C)CC2C(*)=O)c1N=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.22619047619047616,0.20029069767441862,0.19047619047619047,0.1875,0.18089430894308944,498.0,612.0,500.0,146.0,716.0,0.21821789023599236,0.1562645342077427,0.1889822365046136,0.18633899812498247,0.18033392693348646,498.0,500.0,146.0,717.0,716.0,0.21052631589639892,0.12191582016815813,0.18750000010156248,0.18518518528641978,0.17977528099949505,498.0,500.0,146.0,717.0,716.0
NC1CC2CCC1C(N)C2,O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,*NC1CC2CCC1C(NC(=O)Nc1ccc(C(c3ccc(NC(*)=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2,"{'step_growth': ['di_amine', 'di_isocyanate']}",1,0.2592364532019705,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.19117647058823528,198.0,197.0,196.0,303.0,759.0,0.13130643285972254,0.0,0.0,0.0,0.0,310.0,198.0,612.0,43.0,4.0,0.06650831371353694,1.9999999995857144e-10,1.9999999995857144e-10,1.9999999995857144e-10,1.999999999476923e-10,310.0,4.0,43.0,118.0,442.0
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,Oc1ccccc1C1(O)CCN(Cc2ccccc2)CC1,*OC1(c2ccccc2OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(*)=O)CCN(Cc2ccccc2)CC1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22759103641456582,0.19887429643527205,0.19887429643527205,0.19887429643527205,0.19887429643527205,498.0,733.0,730.0,729.0,728.0,0.22454435656953592,0.19370971105651494,0.19370971105651494,0.19370971105651494,0.19370971105651494,498.0,728.0,729.0,730.0,733.0,0.22153846164112098,0.18867924538814526,0.18867924538814526,0.18867924538814526,0.18867924538814526,498.0,500.0,733.0,730.0,729.0
O=C(O)CC(CC(=O)O)C1CC1,CC1(C)OC(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(C(O)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)O1,*OC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)C1OC(C)(C)OC1C(OC(=O)CC(CC(*)=O)C1CC1)(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.15898617511520735,0.1567982456140351,0.15476190476190477,0.15132827324478176,0.15132827324478176,433.0,649.0,266.0,724.0,731.0,0.09600307214746387,0.1480872194397731,0.1543033499620919,0.14115274943027767,0.14115274943027767,266.0,649.0,724.0,722.0,723.0,0.0579710146562907,0.13986013997094235,0.15384615394674558,0.13166144211926573,0.13166144211926573,266.0,649.0,44.0,599.0,731.0
CC(C)(C)c1cc(C(=O)O)cc(C(=O)O)c1,COc1ccc(C(O)CO)c(C)c1,*OCC(OC(=O)c1cc(C(*)=O)cc(C(C)(C)C)c1)c1ccc(OC)cc1C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.22916666666666666,0.22578947368421054,0.21428571428571427,0.20944148936170212,0.20894708128750683,44.0,487.0,310.0,303.0,434.0,0.2041241452319315,0.20519567041703082,0.1781741612749496,0.1823312393723682,0.2089121800265554,434.0,487.0,608.0,44.0,543.0,0.181818181938843,0.18648018659759621,0.14814814827901235,0.1587301588543714,0.20887728469533368,434.0,608.0,543.0,294.0,717.0
CC(C)(C)CC(C)(C)c1ccc(O)cc1O,CC(Oc1ccc(Br)cc1C(=O)O)C(=O)O,*Oc1cc(OC(=O)C(C)Oc2ccc(Br)cc2C(*)=O)ccc1C(C)(C)CC(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2505055611729019,0.2505055611729019,0.23629032258064514,0.23629032258064514,0.23629032258064514,95.0,94.0,724.0,722.0,731.0,0.23039948601223423,0.23039948601223423,0.21997067253202993,0.21997067253202993,0.21997067253202993,94.0,95.0,33.0,724.0,723.0,0.2119071645957311,0.2119071645957311,0.20477815710992323,0.20477815710992323,0.20477815710992323,337.0,33.0,94.0,95.0,722.0
CC(SCCCC(=O)O)C(=O)O,N=C(N)NCCCCCCCCCCNC(=N)N,*NC(=N)NCCCCCCCCCCNC(=N)NC(=O)CCCSC(C)C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.3135964912280702,0.3135964912280702,0.28728070175438597,0.28728070175438597,0.27355072463768115,453.0,455.0,454.0,462.0,459.0,0.2961744388795462,0.2961744388795462,0.2564945880212885,0.2564945880212885,0.23312620206007845,453.0,455.0,462.0,454.0,738.0,0.2797202798310822,0.2797202798310822,0.2290076337080706,0.2290076337080706,0.19867549681611332,455.0,453.0,462.0,454.0,434.0
O=C(Cl)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)Cl,CSc1cc(N)c(Br)c(N)c1,*Nc1cc(SC)cc(NC(=O)c2c(Br)c(Br)c(Br)c(Br)c2C(*)=O)c1Br,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.18451612903225806,0.18451612903225806,0.18311036789297658,0.16195652173913044,0.16195652173913044,149.0,33.0,173.0,414.0,165.0,0.17597653802562394,0.17597653802562394,0.18287923898986375,0.16151457061744964,0.16151457061744964,173.0,33.0,149.0,24.0,165.0,0.16783216794120986,0.16783216794120986,0.18264840192673631,0.16107382560390074,0.16107382560390074,173.0,149.0,33.0,165.0,24.0
CC(C)(C)[Si](C)(C)Oc1ccc(N)c(N)c1,O=C(O)c1ccc(Sc2ccc(C(=O)O)cc2)cc1,*Nc1ccc(O[Si](C)(C)C(C)(C)C)cc1NC(=O)c1ccc(Sc2ccc(C(*)=O)cc2)cc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.32894736842105265,0.25881470367591897,0.2494172494172494,0.23921200750469046,0.23717948717948717,310.0,303.0,614.0,33.0,724.0,0.28097574347450816,0.2403423414845532,0.24931919733558858,0.22920042107430322,0.22645540682891915,310.0,614.0,303.0,33.0,722.0,0.24000000012703998,0.22318840591086664,0.24922118390070164,0.21960784324545024,0.2162162163250548,614.0,310.0,303.0,33.0,723.0
CC(C)CSC(CC(=O)O)C(=O)O,COC(=O)c1ccc(C(F)(F)F)c(N)c1N,*Nc1c(C(F)(F)F)ccc(C(=O)OC)c1NC(=O)CC(SCC(C)C)C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2175925925925926,0.19155844155844157,0.18087855297157623,0.18080149114631874,0.17803030303030304,146.0,75.0,339.0,758.0,77.0,0.20286020648339487,0.1911176967891096,0.17609018126512477,0.18060682634461522,0.17604469755488258,146.0,75.0,758.0,339.0,77.0,0.1891252956213571,0.19067796620215455,0.17142857153379593,0.18041237123423587,0.17408123801324338,75.0,146.0,758.0,77.0,339.0
O=C(Cl)c1ccc2ccccc2c1-c1c(C(=O)Cl)ccc2ccccc12,CC(C)(C)CC(C)(C)c1ccc(O)c(O)c1,*Oc1cc(C(C)(C)CC(C)(C)C)ccc1OC(=O)c1ccc2ccccc2c1-c1c(C(*)=O)ccc2ccccc12,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.25666666666666665,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,477.0,724.0,723.0,722.0,731.0,0.2449489742783178,0.24253562503633297,0.24253562503633297,0.24253562503633297,0.24253562503633297,477.0,723.0,722.0,724.0,731.0,0.23376623387515602,0.23076923087869824,0.23076923087869824,0.23076923087869824,0.23076923087869824,477.0,722.0,723.0,724.0,731.0
CC(C)(C)OC(=O)Nc1cc(O)cc(O)c1,CCOP(=O)(OCC)C(CC(=O)O)C(=O)O,*Oc1cc(NC(=O)OC(C)(C)C)cc(OC(=O)C(CC(*)=O)P(=O)(OCC)OCC)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.281184668989547,0.2701048951048951,0.2701048951048951,0.2701048951048951,0.2701048951048951,72.0,46.0,45.0,44.0,28.0,0.2743379741155275,0.24380434664000444,0.24380434664000444,0.24380434664000444,0.24380434664000444,72.0,45.0,46.0,44.0,28.0,0.2676579926698664,0.22006472503762006,0.22006472503762006,0.22006472503762006,0.22006472503762006,72.0,77.0,74.0,28.0,46.0
O=C(c1cccc(Br)c1)C(O)O,O=C(O)CN(CC(=O)O)C(=O)Cc1ccccc1,*OC(OC(=O)CN(CC(*)=O)C(=O)Cc1ccccc1)C(=O)c1cccc(Br)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.29261363636363635,0.29261363636363635,0.2825,0.2549019607843137,0.2549019607843137,717.0,716.0,31.0,33.0,149.0,0.2919371040605711,0.2919371040605711,0.2345207879911715,0.24253562503633297,0.24253562503633297,716.0,717.0,94.0,95.0,149.0,0.291262136022792,0.291262136022792,0.19469026561780875,0.23076923087869824,0.23076923087869824,717.0,716.0,94.0,95.0,149.0
Cc1ccc(Cl)c(N)c1N,O=C(O)CCCc1ccc(CCCC(=O)O)cc1,*Nc1c(Cl)ccc(C)c1NC(=O)CCCc1ccc(CCCC(*)=O)cc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.25,0.25,0.25,0.25,0.25,615.0,454.0,456.0,462.0,459.0,0.0,0.0,0.0,0.0,0.0,539.0,258.0,499.0,538.0,3.0,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,1.9999999996e-10,539.0,499.0,538.0,3.0,254.0
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(O)cc1O,Cc1sc(C)c(C(=O)O)c1C(=O)O,*Oc1cc(OC(=O)c2c(C)sc(C)c2C(*)=O)ccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2030352748154225,0.19870689655172413,0.19870689655172413,0.1956956956956957,0.1956956956956957,146.0,716.0,717.0,478.0,175.0,0.2025271024713455,0.19695964928958384,0.19695964928958384,0.1898315991504998,0.1898315991504998,146.0,716.0,717.0,478.0,175.0,0.20202020212070199,0.19522776582843204,0.19522776582843204,0.18414322261229715,0.18414322261229715,146.0,717.0,716.0,310.0,303.0
O=C(O)c1c2ccccc2c(C(=O)O)c2ccccc12,CC(C)(C)c1ccc(O)c(O)c1,*Oc1cc(C(C)(C)C)ccc1OC(=O)c1c2ccccc2c(C(*)=O)c2ccccc12,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.335978835978836,0.33277591973244147,0.33277591973244147,0.33277591973244147,0.33277591973244147,487.0,723.0,722.0,731.0,724.0,0.2785702980124483,0.31675613357997523,0.31675613357997523,0.31675613357997523,0.31675613357997523,731.0,722.0,723.0,724.0,477.0,0.23097112874017817,0.30150753779783845,0.30150753779783845,0.30150753779783845,0.30150753779783845,724.0,722.0,723.0,731.0,33.0
N#CC1=C(N)SC(N)=C(C#N)C1c1c(Cl)cccc1Cl,O=C(O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)O,*NC1=C(C#N)C(c2c(Cl)cccc2Cl)C(C#N)=C(NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(*)=O)S1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.25,0.2326315789473684,0.2257085020242915,0.2222222222222222,0.2222222222222222,433.0,364.0,250.0,462.0,459.0,0.0,0.19466570535691505,0.19088542889273333,0.0,0.0,499.0,364.0,250.0,195.0,500.0,1.9999999996e-10,0.1628959277317868,0.16143497770695167,1.99999999955e-10,1.99999999955e-10,499.0,500.0,539.0,195.0,498.0
O=C(O)CCC(=O)CCC(=O)O,Oc1ccccc1C(O)Cc1ccccc1,*OC(Cc1ccccc1)c1ccccc1OC(=O)CCC(=O)CCC(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.42857142857142855,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,433.0,459.0,455.0,615.0,462.0,0.2834733547569204,0.23094010767585033,0.23094010767585033,0.23094010767585033,0.23094010767585033,433.0,498.0,459.0,455.0,456.0,0.18750000015624996,0.16842105277839337,0.16842105277839337,0.16842105277839337,0.16842105277839337,498.0,146.0,500.0,716.0,717.0
Cc1csc(C(=O)O)c1C(=O)O,NCCCN(CCCN)Cc1ccccc1,*NCCCN(CCCNC(=O)c1scc(C)c1C(*)=O)Cc1ccccc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.3008241758241758,0.22163865546218486,0.21831797235023043,0.21049783549783552,0.21049783549783552,498.0,500.0,539.0,499.0,538.0,0.2748626030391376,0.21741413836966816,0.2146693953705459,0.20806259464411977,0.20806259464411977,498.0,500.0,539.0,716.0,717.0,0.25114155262793103,0.21327014228387053,0.21108179429856516,0.20565552709458831,0.20565552709458831,498.0,500.0,539.0,717.0,716.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(O)C(=O)CSc1cccc(C(=O)O)c1,*OC(c1ccccc1C(C)(C)C)C(OC(=O)c1cccc(SCC(=O)C(*)=O)c1)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2517543859649123,0.2517543859649123,0.24144736842105263,0.21279491833030853,0.21279491833030853,717.0,716.0,303.0,723.0,731.0,0.2513123449750173,0.2513123449750173,0.22652988649112993,0.21086633159507226,0.21086633159507226,717.0,716.0,303.0,731.0,724.0,0.2508710802397237,0.2508710802397237,0.21253406005747907,0.20895522398240143,0.20895522398240143,716.0,717.0,303.0,724.0,723.0
O=C(O)C1CNCC1C(=O)O,OC(CCl)C(O)CSc1c(F)c(F)c(F)c(F)c1F,*OC(CSc1c(F)c(F)c(F)c(F)c1F)C(CCl)OC(=O)C1CNCC1C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.1436251920122888,0.1436251920122888,0.13653308480894688,0.13653308480894688,0.13597612958226768,715.0,714.0,717.0,716.0,146.0,0.13576884666042613,0.13576884666042613,0.13652592788242301,0.13652592788242301,0.13057679112392698,717.0,716.0,715.0,714.0,146.0,0.12834224609994566,0.12834224609994566,0.13651877143106853,0.13651877143106853,0.12539184963756447,717.0,716.0,715.0,714.0,726.0
